"address","zip_code","num_bed","num_bath","home_area","price"
"14403 Carmenita Rd, Norwalk",90650,3,2,1269,705
"14406 Marilla Ave, Norwalk",90650,3,2,1178,570000
"14540 Wheatstone Ave, Norwalk",90650,3,1,1400,620000
"14424 Seaforth Ave, Norwalk",90650,2,1,790,605
"14413 Falco Ave, Norwalk",90650,2,1,790,675000
"14324 Madris Ave, Norwalk",90650,2,1,760,690000
"14402 Ibex Ave, Norwalk",90650,4,3,1829,725000
"14419 Norwalk Blvd, Norwalk",90650,3,2,1410,650000
"14810 Ibex Ave, Norwalk",90650,2,2,1470,625000
"14820 Ibex Ave, Norwalk",90650,3,2,1054,801000
"12234 Abingdon St, Norwalk",90650,3,3,976,705
"14603 Disney Ave, Norwalk",90650,4,2,1882,655000
"14629 Disney Ave, Norwalk",90650,5,2,1690,755000
"14629 Madris Ave, Norwalk",90650,3,2,1426,745000
"14739 Madris Ave, Norwalk",90650,2,1,844,605
"14813 Helwig Ave, Norwalk",90650,2,1,756,685000
"14829 Seaforth Ave, Norwalk",90650,3,1,1400,757000
"14612 Wheatstone Ave, Norwalk",90650,2,1,1378,695000
"14349 Devlin Ave, Norwalk",90650,3,2,1428,579000
"14408 Brink Ave, Norwalk",90650,2,1,799,640000
"14622 Devlin Ave, Norwalk",90650,2,1,750,665000
"14733 Brink Ave, Norwalk",90650,3,1,1298,805
"14409 Longworth Ave, Norwalk",90650,3,1,1054,635000
"11433 Potter St, Norwalk",90650,2,1,1026,665000
"11527 Liggett St, Norwalk",90650,3,1,1026,680000
"11533 Liggett St, Norwalk",90650,4,2,1408,772000
"11539 Liggett St, Norwalk",90650,3,2,1060,710000
"11702 Potter St, Norwalk",90650,2,2,1056,575000
"14802 Harvest Ave, Norwalk",90650,3,1,1035,710000
"14506 Behrens Ave, Norwalk",90650,3,1,1317,660000
"10925 Liggett St, Norwalk",90650,3,1,924,533250
"14302 Leibacher Ave, Norwalk",90650,3,1,1175,590000
"14533 Benfield Ave, Norwalk",90650,3,2,1391,746000
"14416 Crossdale Ave, Norwalk",90650,3,1,1092,535000
"14514 Fairford Ave, Norwalk",90650,2,1,832,655000
"14609 Dalwood Ave, Norwalk",90650,3,1,1152,605
"14803 Dalwood Ave, Norwalk",90650,2,1,895,595000
"14809 Dalwood Ave, Norwalk",90650,2,1,868,620000
"14815 Dalwood Ave, Norwalk",90650,3,1,1032,695000
"14720 Allingham Ave, Norwalk",90650,3,1,1056,660000
"14833 Benfield Ave, Norwalk",90650,2,1,832,680000
"14733 Benfield Ave, Norwalk",90650,2,1,832,640000
"14814 Studebaker Rd, Norwalk",90650,4,2,1652,270000
"10940 Mapledale St, Norwalk",90650,2,1,777,630000
"14617 Lefloss Ave, Norwalk",90650,2,1,777,645000
"14811 Flatbush Ave, Norwalk",90650,6,3,2268,775000
"14837 Piuma Ave, Norwalk",90650,3,1,1084,605
"10829 Barnwall St, Norwalk",90650,3,1,1037,660000
"10921 Barnwall St, Norwalk",90650,3,1,1111,730000
"10819 Molette St, Norwalk",90650,3,2,1188,535000
"15119 Studebaker Rd, Norwalk",90650,3,2,1191,550000
"15323 Studebaker Rd, Norwalk",90650,3,2,1191,760000
"15519 Halcourt Ave, Norwalk",90650,4,2,1154,710000
"10937 Hayford St, Norwalk",90650,3,1,888,670000
"15402 Benfield Ave, Norwalk",90650,4,2,2390,920000
"15309 Crossdale Ave, Norwalk",90650,3,1,1200,560000
"15313 Crossdale Ave, Norwalk",90650,3,1,1143,720000
"15025 Graystone Ave, Norwalk",90650,3,1,688,505
"11123 Molette St, Norwalk",90650,3,1,1243,650000
"15402 Crossdale Ave, Norwalk",90650,3,2,1186,755000
"15522 Dalwood Ave, Norwalk",90650,3,2,1713,305
"15407 Fairford Ave, Norwalk",90650,3,2,1720,665000
"15627 Graystone Ave, Norwalk",90650,3,1,1188,645000
"15013 Pioneer Blvd, Norwalk",90650,3,2,1540,720000
"15021 Corby Ave, Norwalk",90650,2,2,1160,685000
"15113 Jersey Ave, Norwalk",90650,3,4,1478,645000
"15022 Mcrae Ave, Norwalk",90650,3,2,1070,660000
"15202 Harvest Ave, Norwalk",90650,2,2,1188,560000
"15328 Roseton Ave, Norwalk",90650,3,1,1051,607000
"11519 Lowemont St, Norwalk",90650,2,2,811,580000
"11537 Nava St, Norwalk",90650,3,2,1553,710000
"11444 Nava St, Norwalk",90650,3,1,1149,740000
"15619 Gridley Rd, Norwalk",90650,3,1,1072,645000
"15702 Longworth Ave, Norwalk",90650,3,1,988,650000
"11920 Excelsior Dr, Norwalk",90650,4,2,1591,780000
"12118 Ferina St, Norwalk",90650,3,2,1278,635000
"11850 Barnwall St, Norwalk",90650,3,2,1117,567000
"11849 Cheshire St, Norwalk",90650,2,1,734,552500
"11844 Nava St, Norwalk",90650,2,1,760,475000
"11934 Molette St, Norwalk",90650,3,2,1000,490000
"11900 Barnwall St, Norwalk",90650,2,1,751,480000
"11935 Nava St, Norwalk",90650,2,1,840,595900
"11940 Nava St, Norwalk",90650,2,1,722,505
"11964 Nava St, Norwalk",90650,2,1,909,530000
"11932 Hayford St, Norwalk",90650,2,2,800,560000
"12053 Hayford St, Norwalk",90650,2,1,727,455000
"12029 Hayford St, Norwalk",90650,2,1,738,605
"12106 Hopland St, Norwalk",90650,3,1,1084,730000
"12165 Barnwall St, Norwalk",90650,2,1,734,515000
"12139 Barnwall St, Norwalk",90650,2,2,1019,640000
"12144 Lowemont St, Norwalk",90650,2,1,751,515000
"12158 Lowemont St, Norwalk",90650,2,1,675,580000
"12141 Nava St, Norwalk",90650,2,1,676,510000
"15102 Caulfield Ave, Norwalk",90650,3,1,1007,549900
"15325 Roper Ave, Norwalk",90650,2,1,1603,620000
"15109 Wilder Ave, Norwalk",90650,3,2,1847,805
"15323 Wilder Ave, Norwalk",90650,4,2,1478,780000
"15129 Bechard Ave, Norwalk",90650,3,1,953,750000
"12605 Highdale St, Norwalk",90650,3,2,1506,660000
"12709 Highdale St, Norwalk",90650,3,2,946,655000
"15715 Seaforth Ave, Norwalk",90650,4,2,1444,745000
"15517 Thornlake Ave, Norwalk",90650,4,2,1431,715000
"12004 Portugal Ct, Norwalk",90650,4,2,1697,705
"12329 160th St, Norwalk",90650,3,2,1080,650000
"12111 165th St, Norwalk",90650,3,2,1395,675000
"11527 Baylor Dr, Norwalk",90650,4,2,1438,660000
"12103 Shy St, Norwalk",90650,5,3,2212,450000
"11309 Cresson St, Norwalk",90650,3,1,1563,515000
"10848 Pluton St, Norwalk",90650,4,2,1378,701000
"12109 Nordesta Dr, Norwalk",90650,3,1,1110,565000
"11727 Dalwood Ave, Norwalk",90650,3,2,1222,695000
"11722 Benfield Ave, Norwalk",90650,3,2,1338,670000
"11748 Ringwood Ave, Norwalk",90650,3,1,1038,625000
"12122 Roseton Ave, Norwalk",90650,5,3,2267,515000
"12325 Gard Ave, Norwalk",90650,2,1,1097,550000
"12513 Roseton Ave, Norwalk",90650,3,1,1136,533000
"11746 Everest St, Norwalk",90650,4,1,1599,550000
"12653 Cheshire St, Norwalk",90650,4,3,1804,815000
"15302 Caulfield Ave, Norwalk",90650,3,1,953,750000
"15128 Lancelot Ave, Norwalk",90650,3,2,1317,760000
"12731 Highdale St, Norwalk",90650,5,2,1662,690000
"15516 Cameo Ave, Norwalk",90650,3,2,1084,729000
"15527 Seaforth Ave, Norwalk",90650,3,2,1953,705
"15617 Cameo Ave, Norwalk",90650,4,2,1225,640000
"15602 Madris Ave, Norwalk",90650,3,1,945,670000
"12443 Cheshire St, Norwalk",90650,3,2,1556,690000
"15626 Wilder Ave, Norwalk",90650,2,1,1180,675000
"15702 Roper Ave, Norwalk",90650,4,3,2521,1100000
"15516 Roper Ave, Norwalk",90650,4,2,2521,820000
"15602 Lancelot Ave, Norwalk",90650,4,3,2151,985000
"14515 Domart Ave, Norwalk",90650,3,1,1200,850000
"14408 Cabrillo, Norwalk",90650,3,3,1609,750000
"14505 Marilla Ave, Norwalk",90650,3,2,1330,720000
"11312 Ferina St, Norwalk",90650,2,2,931,730000
"11939 161st St, Norwalk",90650,4,2,1446,680000
"16043 Norwalk Blvd, Norwalk",90650,2,1,801,505
"12142 Tina St, Norwalk",90650,3,2,1672,675000
"12018 Fairford Ave, Norwalk",90650,5,2,1912,765000
"11809 Orr and Day Rd, Norwalk",90650,3,2,1196,625000
"13507 Halcourt Ave, Norwalk",90650,4,2,1503,770000
"13731 Erwood Ave, Norwalk",90650,2,2,1300,660000
"11975 Sycamore St, Norwalk",90650,3,1,940,730000
"11504 Excelsior Dr, Norwalk",90650,3,2,1385,745000
"13481 Cornelius St, Pacoima",91331,5,3,1770,790000
"11850 Phillippi Ave, Pacoima",91331,3,2,1075,405
"11949 Bromont Ave, Pacoima",91331,3,2,1075,640000
"12839 Daventry St, Pacoima",91331,4,2,1176,750000
"12861 Montford, Pacoima",91331,3,2,1164,680000
"12723 Daventry St, Pacoima",91331,3,2,1760,740000
"12672 Montford St, Pacoima",91331,3,2,1545,725000
"12801 Weidner St, Pacoima",91331,3,2,1334,675000
"11262 Phillippi Ave, Pacoima",91331,3,2,932,689000
"12334 Carl St, Pacoima",91331,3,3,1510,620000
"11421 Dronfield, Pacoima",91331,3,2,1346,575000
"12484 Claretta St, Pacoima",91331,4,3,1504,750000
"11106 Borden Ave, Pacoima",91331,4,2,2080,790000
"12477 Pierce St, Pacoima",91331,4,2,1263,705
"12508 Carl St, Pacoima",91331,5,3,1824,875000
"13100 DAVENTRY St, Pacoima",91331,3,2,1189,660000
"13025 Filmore St, Pacoima",91331,3,1,978,635000
"12871 Van Nuys Blvd, Pacoima",91331,3,2,1043,640000
"11171 De Haven Ave, Pacoima",91331,3,2,1392,785000
"11319 Glenoaks Blvd, Pacoima",91331,3,1,1123,605
"13036 Paxton St, Pacoima",91331,3,2,1300,505000
"13018 Paxton St, Pacoima",91331,3,2,1300,685000
"12863 Louvre St, Pacoima",91331,3,2,1258,675000
"11329 Woodcock Ave, Pacoima",91331,3,2,1200,740000
"10928 Sutter Ave, Pacoima",91331,2,1,800,485000
"13268 Mercer St, Pacoima",91331,3,1,936,650000
"13107 Jouett St, Pacoima",91331,2,1,696,405
"11020 Herrick Ave, Pacoima",91331,3,1,936,625000
"10954 Herrick Ave, Pacoima",91331,3,2,1446,665000
"11081-11083 De Garmo Ave, Pacoima",91331,5,3,2076,850000
"12645 Remington St, Pacoima",91331,3,2,1314,680000
"12416 Garber St, Pacoima",91331,3,2,1172,570000
"12330 Garber St, Pacoima",91331,3,2,1188,749999
"12424 Gain St, Pacoima",91331,6,3,1529,865000
"12557 Bernadette St, Pacoima",91331,4,2,1544,705
"10808 DeHaven Ave, Pacoima",91331,4,2,1946,759999
"10724 De Haven Ave, Pacoima",91331,4,2,1919,740000
"12519 Chanute St, Pacoima",91331,4,2,1679,750000
"12435 Empire Pl, Pacoima",91331,4,3,2087,750000
"12508 Correnti St, Pacoima",91331,2,1,650,660000
"13130 Mercer St, Pacoima",91331,3,2,963,490000
"9971 Ilex Ave, Pacoima",91331,2,1,908,610000
"9253 Canterbury Ave, Arleta",91331,3,2,1232,805000
"12501 Pinney St, Pacoima",91331,3,2,1559,810000
"13085 Bracken St, Arleta",91331,3,2,1231,765000
"8852 Dorrington Ave, Arleta",91331,3,2,1148,759999
"13431 Bromwich Pl, Arleta",91331,3,2,1520,910000
"11172 Telfair Ave, Pacoima",91331,4,2,1434,610000
"13912 Del Sur St, Pacoima",91331,3,2,1644,788000
"13844 Desmond St, Pacoima",91331,3,2,1082,670000
"10934 Haddon Ave, Pacoima",91331,4,2,1353,756500
"10977 Oneida Ave Ave, Pacoima",91331,4,2,1353,705000
"11057 Telfair Ave, Pacoima",91331,3,2,1089,750000
"11122 El Dorado Ave, Pacoima",91331,3,2,1893,840000
"13766 Desmond St, Pacoima",91331,3,1,984,675000
"10165 Lev Ave, Arleta",91331,2,2,1272,705
"14008 Filmore St, Arleta",91331,3,2,1555,615000
"10456 Vena Ave, Arleta",91331,4,2,1729,740000
"14141 Filmore St, Arleta",91331,3,2,1100,525000
"10352 Patrick Ave, Arleta",91331,3,1,1157,710000
"13991 Daventry St, Pacoima",91331,3,2,1224,560000
"13995 Daventry St, Pacoima",91331,2,1,832,660000
"13966 Weidner St, Pacoima",91331,5,3,2158,859000
"10620 Laurel Canyon Blvd, Pacoima",91331,3,2,1272,690000
"13888 Louvre St, Pacoima",91331,2,1,704,680000
"13905 Filmore St, Pacoima",91331,2,1,950,680000
"13934 Filmore St, Pacoima",91331,2,1,850,550000
"13960 Filmore St, Pacoima",91331,3,2,1056,810000
"10585 Amboy Ave, Pacoima",91331,5,3,2121,740000
"13727 Judd St, Pacoima",91331,2,1,1500,651000
"13776 Mercer St, Pacoima",91331,3,2,1174,670000
"13611 Daventry St, Pacoima",91331,4,2,1487,740000
"13548 Weidner St",NA,2,1,859,605
"13686 Filmore St, Pacoima",91331,2,1,901,705
"10661 Ilex Ave, Pacoima",91331,2,1,1046,672000
"10626 Tamarack Ave, Pacoima",91331,5,3,1188,805
"10535 Cayuga Ave, Pacoima",91331,3,2,1268,775000
"10444 Kewen Ave, Pacoima",91331,3,2,1557,805
"10383 Oneida Ave, Pacoima",91331,2,1,640,685000
"10262 Oneida Ave, Pacoima",91331,2,1,1282,520000
"10355 Cayuga Ave, Pacoima",91331,3,2,1130,730000
"13600 Terra Bella St, Arleta",91331,3,1,870,605
"9454 Woodale Ave, Arleta",91331,3,2,1232,660000
"13547 Osborne St, Arleta",91331,8,7,3723,1190000
"13618 Sunburst St, Arleta",91331,3,NA,1632,710000
"9555 Stanwin Ave, Arleta",91331,4,2,1714,850000
"9571 Stanwin Ave, Arleta",91331,4,3,2579,773000
"9580 Arleta Ave, Arleta",91331,3,1,1072,706000
"13349 Garber St, Pacoima",91331,4,2,1311,675000
"9862 Rincon Ave, Pacoima",91331,3,2,1467,760000
"9967 Haddon Ave, Pacoima",91331,2,1,1646,730000
"13112 Garber St, Pacoima",91331,3,2,864,580000
"13102 Garber St, Pacoima",91331,1,1,572,560000
"13046 Glamis St, Pacoima",91331,3,2,1180,650000
"13183 Goleta St, Pacoima",91331,3,1,714,690000
"12976 Goleta St, Pacoima",91331,3,1,1043,570000
"12959 Kagel Canyon St, Pacoima",91331,2,1,714,525000
"12843 Kelowna St, Pacoima",91331,5,2,2090,810000
"12900 Kelowna St, Pacoima",91331,3,1,1126,705
"12836 Kelowna St, Pacoima",91331,3,1,1454,735000
"12871 Osborne St, Arleta",91331,3,2,1000,492000
"12560 Bromwich St, Pacoima",91331,3,1,908,564750
"12918 Osborne St, Pacoima",91331,4,2,2380,880000
"9777 Telfair Ave, Pacoima",91331,2,1,784,470000
"9261 Lev Ave, Arleta",91331,4,2,1956,792500
"13301 Chase St, Arleta",91331,3,2,1350,870000
"13305 chase St, Arleta",91331,3,2,1677,897000
"13261 Debell St, Arleta",91331,3,1,1350,770000
"13662 Rayen St, Arleta",91331,3,2,1232,675000
"13628 Wingo St, Arleta",91331,3,2,1470,769000
"13585 Montague St, Arleta",91331,3,2,1470,754500
"9113 Beachy Ave, Arleta",91331,3,2,1386,860000
"13420 Chase St, Arleta",91331,5,3,1666,805000
"13506 Chase St, Arleta",91331,4,2,2088,730000
"13412 Bracken St, Arleta",91331,4,2,1665,759989
"12907 Montague St, Pacoima",91331,3,2,1096,705
"9706 Amboy Ave, Pacoima",91331,3,2,1811,875000
"9663 Amboy Ave, Pacoima",91331,2,1,1293,715000
"9707 Amboy Ave, Pacoima",91331,3,2,1322,710000
"9713 Amboy Ave, Pacoima",91331,2,1,1097,670000
"9582 Amboy Ave, Pacoima",91331,4,2,1170,725000
"9502 Laurel Canyon Blvd, Arleta",91331,4,2,1175,760000
"9487 Remick Ave, Arleta",91331,3,2,1386,770000
"13124 Montague St, Arleta",91331,3,2,1386,770000
"13454 Rangoon St, Arleta",91331,3,2,1585,540000
"8873 Roslyndale Ave, Arleta",91331,3,2,1257,695000
"8959 Mercedes Ave, Arleta",91331,3,2,1266,805
"8924 Mercedes Ave, Arleta",91331,3,2,1217,720000
"13136 Muscatine St, Arleta",91331,3,2,1231,660000
"8809 Beachy Ave, Arleta",91331,3,2,1596,805
"13207 Bryson St, Arleta",91331,3,2,1217,775000
"13214 Wentworth St, Arleta",91331,4,3,1601,637000
"13419 Rangoon St, Arleta",91331,3,2,1600,765000
"9177 Patrick Ave, Arleta",91331,3,2,1219,764950
"13048 Ottoman St, Arleta",91331,3,1,1168,610000
"13140 Ottoman St, Arleta",91331,3,2,1551,805
"9046 Vena Ave, Arleta",91331,3,2,1275,680000
"12752 Ottoman St, Arleta",91331,3,2,1114,660000
"9122 Remick Ave, Arleta",91331,3,2,1264,705
"13700 Branford St, Arleta",91331,3,1,889,730000
"9066 Varna Ave, Arleta",91331,3,2,1919,750000
"13825 Wingo St, Arleta",91331,3,2,1232,705
"13622 Bracken St, Arleta",91331,2,2,1361,720000
"13544 Bracken St, Arleta",91331,3,1,1150,745000
"14039 Garber St, Arleta",91331,2,2,1447,805
"14210 Terra Bella St, Arleta",91331,3,2,1280,705
"9271 Greenbush Ave, Arleta",91331,3,1,1329,730000
"9464 Urbana Ave, Arleta",91331,4,3,1632,760000
"14164 Remington St, Arleta",91331,3,1,1206,750000
"14252 Gager St, Arleta",91331,4,3,1613,830777
"9463 Dorrington Ave, Arleta",91331,3,1,1206,710000
"9525 Dorrington Ave, Arleta",91331,3,2,1262,676000
"9539 Dorrington Ave, Arleta",91331,4,2,1568,685000
"14313 Pierce St, Arleta",91331,3,1,1219,660000
"9683 Varna Ave, Arleta",91331,3,2,1231,670000
"9724 Nagle Ave, Arleta",91331,3,2,1231,705
"10052 Bartee Ave, Arleta",91331,3,2,1082,857700
"10117 Sharp Ave, Arleta",91331,4,2,1448,652500
"13852 Pierce St, Arleta",91331,3,2,1034,675000
"9904 Arleta Ave, Arleta",91331,4,2,2012,821000
"10056 Lev Ave, Arleta",91331,4,2,2262,805
"13935 Jouett St, Arleta",91331,3,2,1728,775000
"9933 Mercedes Ave, Arleta",91331,4,2,1300,690000
"9726 Mercedes Ave, Pacoima",91331,3,2,1534,785000
"9738 Beachy Ave, Arleta",91331,3,1,1412,735000
"13747 Hoyt St, Pacoima",91331,2,1,936,675000
"13744 Carl St, Pacoima",91331,3,2,1160,715000
"10259 Rincon Ave, Pacoima",91331,2,1,828,705
"10175 Remick Ave, Pacoima",91331,7,4,3333,805
"13619 Gain St, Pacoima",91331,4,3,1119,650000
"13526 Remington St, Pacoima",91331,3,2,1224,665600
"10163 Laurel Canyon Blvd, Pacoima",91331,3,1,1130,745000
"13614 Pierce St, Pacoima",91331,2,2,890,730000
"13575 Gager St, Pacoima",91331,3,1,1078,760000
"10247 Amboy Ave, Pacoima",91331,2,1,944,655000
"10174 Rincon Ave, Pacoima",91331,3,2,1430,725000
"10219 Omelveny Ave, Pacoima",91331,3,1,1156,750000
"10001 Bordeaux Ave, Arleta",91331,4,2,2426,1100000
"14501 Mercer St, Arleta",91331,3,2,1344,683000
"13676 Weidner St, Pacoima",91331,2,1,714,415000
"12311 Inspire Ln, Pacoima",91331,4,3,1589,772000
"11423 Freedom Ln, Pacoima",91331,4,2,1575,730000
"9564 Sundance St, Pacoima",91331,4,3,1557,699000
"9654 Pine Orchard St, Pacoima",91331,4,3,2061,650000
"9663 Pine Orchard St, Pacoima",91331,3,3,2061,765000
"9707 Pine Orchard St, Pacoima",91331,4,3,2061,780000
"10341 Diamond Way, Pacoima",91331,4,3,1490,669000
"10359 Diamond Way, Pacoima",91331,4,3,1490,570000
"10246 Angel Ln, Pacoima",91331,4,2,1574,660000
"12523 Filmore St Unit 1/2, Pacoima",91331,3,2,1390,602000
"13445 Desmond St, Pacoima",91331,3,2,960,510000
"13336 Eustace St, Pacoima",91331,4,3,1947,620000
"13046 Eustace St, Pacoima",91331,2,1,891,675000
"13256 Eustace St, Pacoima",91331,3,1,1008,605000
"11807 Chivers Ave, Pacoima",91331,3,2,1075,670000
"11853 Chadron Ave, Pacoima",91331,3,2,1075,675000
"12978 Vaughn St, San Fernando",91340,3,1,1075,650000
"11761 Chivers Ave, Pacoima",91331,3,1,1075,540000
"12838 Montford St, Pacoima",91331,4,2,1164,682000
"12755 Judd St, Pacoima",91331,4,2,1849,812000
"11440 Sproule Ave, Pacoima",91331,3,1,881,627000
"12357 Carl St, Los Angeles",91331,3,2,1863,550000
"12589 Mercer St, Pacoima",91331,4,2,1150,605
"11377 Dronfield Ter #65, Pacoima",91331,3,3,1608,610000
"11335 Dronfield, Pacoima",91331,3,3,1510,627000
"12265 Gager St, Pacoima",91331,4,3,1547,705000
"12470 Pinney St, Pacoima",91331,3,2,1118,520000
"11224 Borden Ave, Pacoima",91331,4,2,1656,650000
"13061 Daventry St, Pacoima",91331,3,1,1060,230000
"13105 Weidner St, Pacoima",91331,4,2,1472,635000
"13058 Weidner St, Pacoima",91331,3,2,1458,675000
"11158 Herrick Ave, Pacoima",91331,6,3,2214,827000
"13012 Filmore St, Pacoima",91331,3,2,1426,634000
"12921 Louvre St, Pacoima",91331,3,2,1258,840000
"12839 Louvre St, Pacoima",91331,4,2,1352,705
"13244 Louvre St, Pacoima",91331,2,1,927,465000
"13217 Filmore St, Pacoima",91331,2,2,1197,375000
"13180 JUDD St, Pacoima",91331,4,3,1354,660000
"13168 Mercer St, Pacoima",91331,3,1,1004,613000
"13361 Filmore St, Pacoima",91331,2,1,800,630000
"13254 Mercer St, Pacoima",91331,3,2,1102,640000
"13213 Pinney St, Pacoima",91331,3,2,1150,605
"13172 Hoyt St, Pacoima",91331,3,2,920,550000
"13154 Carl St, Pacoima",91331,3,1,1004,615000
"11070 De Garmo Ave, Pacoima",91331,4,3,1760,705
"11000 Fellows Ave, Pacoima",91331,3,2,1172,725000
"12515 Glamis Pl, Pacoima",91331,4,3,1583,730000
"12542 Bernadette St, Pacoima",91331,4,2,1583,905000
"10214 Bradley Ave, Pacoima",91331,1,1,552,50000
"13911 Del Sur St, Pacoima",91331,3,2,1404,735000
"13845 Eustace St, Pacoima",91331,4,2,1368,715000
"10225 Vena Ave, Arleta",91331,6,5,2310,1150000
"10341 Sharp Ave, Arleta",91331,3,2,1184,540000
"14161 Montford St, Arleta",91331,3,2,1264,615000
"14129 Filmore St, Arleta",91331,2,1,1438,640000
"10415 Sharp Ave, Arleta",91331,2,1,754,550000
"14040 Paxton St, Pacoima",91331,4,2,1672,673751
"13942 Daventry St, Pacoima",91331,3,2,1060,670000
"13862 Weidner St, Pacoima",91331,2,1,1026,620000
"13872 Weidner St, Pacoima",91331,7,5,2800,1150000
"13775 Louvre St, Pacoima",91331,7,6,2640,1100000
"13806 Louvre St, Pacoima",91331,2,1,736,475000
"13908 Filmore St, Pacoima",91331,3,2,1143,715000
"13742 Filmore St, Pacoima",91331,2,1,896,555000
"13742-13744 Mercer St, Pacoima",91331,7,5,2342,920000
"13531 LOUVRE, Pacoima",91331,2,4,1109,515000
"13627 Daventry St, Pacoima",91331,3,2,1082,645000
"10662 Haddon Ave, Pacoima",91331,3,2,1148,640000
"10864 Telfair Ave, Pacoima",91331,4,3,1619,605
"13472 Filmore St, Pacoima",91331,2,1,520,475000
"10806 El Dorado Ave, Pacoima",91331,3,1,941,710000
"13534 Mercer St, Pacoima",91331,3,1,978,640000
"10630 El Dorado Ave, Pacoima",91331,5,2,1685,740000
"10388 Oneida Ave, Pacoima",91331,3,2,1229,670000
"10400 Haddon Ave, Pacoima",91331,4,2,1140,760000
"13376 Gager St, Pacoima",91331,2,1,807,495000
"13269 Terra Bella St, Pacoima",91331,2,1,850,569000
"10251 Kewen Ave, Pacoima",91331,5,4,1893,712000
"10378 Kewen Ave, Pacoima",91331,4,2,2084,683000
"10360 Cayuga Ave, Pacoima",91331,2,1,900,570000
"10469 Telfair Ave, Pacoima",91331,3,1,1131,665500
"10449 Ilex Ave, Pacoima",91331,6,3,2006,848000
"10434 Ilex Ave, Pacoima",91331,3,2,1194,650000
"13644 Terra Bella St, Arleta",91331,3,2,1193,144500
"9572 Beachy Ave, Arleta",91331,3,2,2068,1175000
"13515 Sunburst St, Arleta",91331,3,3,1600,720000
"9642 Vena Ave, Arleta",91331,2,2,1216,510000
"13418 Terra Bella St, Pacoima",91331,3,2,1100,650000
"13328 Kagel Canyon St, Arleta",91331,3,2,1200,650000
"13302 Bonanza St, Arleta",91331,3,2,1091,620000
"13296 Kelowna St, Pacoima",91331,3,2,1577,290000
"9750 Remick Ave, Pacoima",91331,2,1,802,505
"9823 Rincon Ave, Pacoima",91331,3,2,1273,575000
"13052 Terra Bella St, Pacoima",91331,2,1,1342,460000
"13057 Garber St, Pacoima",91331,4,2,1595,820000
"13123 Garber St, Pacoima",91331,3,2,1720,715000
"13070 Garber St, Pacoima",91331,3,1,1492,705000
"12837 Sunburst St, Pacoima",91331,3,1,1122,311500
"12968 KAMLOOPS, Pacoima",91331,2,1,883,565000
"9850 Cayuga Ave, Arleta",91331,4,2,1272,661755
"12604 Bracken St, Pacoima",91331,3,2,1041,660000
"9787 Telfair Ave, Pacoima",91331,2,1,741,505
"12562 Debell St, Pacoima",91331,3,2,1354,705
"13267 Montague St, Arleta",91331,3,1,1244,880000
"13092 Bracken St, Arleta",91331,4,2,1685,810000
"9291 Stanwin Ave, Arleta",91331,3,2,1704,740000
"9308 Stanwin Ave, Arleta",91331,7,4,2688,1040000
"13445 Wingo St, Arleta",91331,3,2,1210,540000
"13616 CORRENTI St, Arleta",91331,3,2,1232,805
"13564 Correnti St, Arleta",91331,3,2,1206,655000
"9020 Sandusky Ave, Arleta",91331,4,2,1614,675000
"13343 Branford St, Arleta",91331,4,2,1706,865000
