"address","zip_code","num_bed","num_bath","home_area","price"
"27423 North Bay Road Lake Arrowhead",92352,6,5,5846,5450000
"36520 Nickel Street Palmdale",93550,4,3,2057,550000
"1641 West Mayberry Avenue Hemet",92543,2,1,912,249000
"28524 Foothill Way Saugus",91350,4,3,2709,1201000
"270 Hillside Road Lake Arrowhead",92352,1,1,560,475000
"551 South Lyon Avenue San Jacinto",92582,5,5,2814,1075000
"30452 Penrod Drive Agoura Hills",91301,4,3,3000,1650000
"735 East Victoria Court Lake Arrowhead",92352,2,1,920,365000
"28613 Windbreak Trail Santa Clarita",91350,5,4,3696,1550000
"7730 Goss Road Phelan",92371,3,2,1718,469900
"6719 Banyan Avenue Hesperia",92345,3,2,1797,405000
"890 North Lyon Avenue San Jacinto",92582,4,3,3348,1100000
"16732 Gazeley Street Canyon Country",91351,4,3,2668,995000
"681 West Victoria Court Lake Arrowhead",92352,3,1,1400,475000
"2725 Glasgow Drive Carlsbad",92010,2,2,1252,1135000
"4565 Sea Bluff Circle Carlsbad",92008,4,3,2383,2400000
"36653 MacArthur Drive Palmdale",93552,6,3,3026,598
"1279 Silica Court Hemet",92543,3,2,1622,452000
"188 Bronze Way Vista",92083,2,2,1257,610000
"19619 Drycliff Street Canyon Country",91351,3,2,1736,735000
"1600 Teakwood Place Hemet",92543,2,2,1152,285000
"944 Teakwood Drive Lake Arrowhead",92352,3,2,1276,540000
"14262 Tioga Street Oak Hills",92344,4,3,2908,650000
"31271 Bailard Road Malibu",90265,5,4,3462,4699000
"835 Lake Drive Lake Arrowhead",92352,2,2,1590,275000
"36641 Sulphur Springs Road Palmdale",93552,4,2,1878,460000
"269 Hillside Road Lake Arrowhead",92352,1,1,880,545000
"766 Community Drive Lake Arrowhead",92352,2,2,1563,449000
"26800 Serrano Place Canyon Country",91351,5,2,2997,1239000
"24357 Wabuska Street Newhall",91321,3,2,1334,700000
"715 East Victoria Court Lake Arrowhead",92352,2,1,662,315000
"3448 Amber Lane Oceanside",92056,2,2,1176,600000
"518 West Victoria Court Lake Arrowhead",92352,3,2,1358,459000
"39470 Cll Anita Temecula",92592,5,4,4402,2700000
"28621 Windbreak Trail Santa Clarita",91350,4,3,3898,1449900
"1847 Blaze Lane San Jacinto",92582,4,3,2192,530000
"28622 Windbreak Trail Santa Clarita",91350,4,3,3630,1341891
"37341 Mulligan Drive Beaumont",92223,4,3,2326,560000
"9612 East E Avenue Littlerock",93543,3,2,1221,464500
"13475 El Centro Road Oak Hills",92344,4,2,2104,525000
"634 Via Santa Cruz Vista",92081,2,2,1445,649000
"1474 Cottonwood Avenue San Jacinto",92582,4,3,2198,550000
"31272 Broad Beach Road Malibu",90265,6,9,12301,59500000
"36558 Jenna Lane Palmdale",93550,3,2,1824,510000
"1561 Westwood Place Hemet",92543,2,2,1026,290000
"1190 Longbranch Road San Jacinto",92582,5,3,3391,560000
"727 Wellsley Drive Lake Arrowhead",92352,4,2,1368,450000
"1853 Blaze Lane San Jacinto",92582,4,2,1942,506000
"9612 East Ave S 6 Littlerock",93543,3,1,1221,464500
"19335 Cedarcreek Street Canyon Country",91351,3,1,920,680000
"731 Nob Circle Vista",92084,2,2,1102,535000
"1540 Teakwood Place Hemet",92543,2,2,1152,285000
"1274 Silica Court Hemet",92543,4,2,1926,460000
"10256 East E Avenue Littlerock",93543,3,2,1134,460000
"13560 Sego Road Agua Dulce",91390,3,2,2696,1169000
"935 Deerhill Road Oak Park",91377,5,3,3235,1600000
"538 West Victoria Court Lake Arrowhead",92352,3,1,1270,450000
"28541 Sparrow Way Saugus",91350,5,4,3546,1400000
"5540 Old Salt Lane Agoura Hills",91301,3,2,1470,960000
"27536 Evron Avenue Santa Clarita",91351,3,2,1232,649900
"32941 Agua Dulce Canyon Road Santa Clarita",91390,4,2,3208,1150000
"33340 Eldrow Road Agua Dulce",91390,3,3,3767,1475000
"737 Lila Court San Jacinto",92582,3,2,1894,549000
"1620 Bella Vista Drive Hemet",92543,2,2,1276,185000
"36704 Sulphur Springs Road Palmdale",93552,3,2,1426,460000
"661 Virginia Court Lake Arrowhead",92352,2,1,756,279000
"35325 De Portola Road Temecula",92592,1,7,6554,3300000
"12460 Birch Street Yucaipa",92399,3,1,1584,486000
"36703 Sulphur Springs Road Palmdale",93552,4,2,1878,500000
"704 North Citrus Avenue Vista",92084,2,1,784,599900
"31267 Rancho Amigos Road Bonsall",92003,4,3,4100,2499000
"28007 Foxlane Drive Santa Clarita",91351,4,3,2330,849000
"36543 Buckboard Court Palmdale",93550,4,2,1753,475000
"783 Crown Drive Lake Arrowhead",92352,6,3,3660,1195000
"28549 Sparrow Way Saugus",91350,5,3,3162,1190000
"5418 Honeyman Street Simi Valley",93063,3,2,1719,859950
"14358 Tioga Street Hesperia",92344,3,2,2105,670000
"23625 V�a Andorra Valencia",91355,3,2,1435,700000
"36532 Firenze Drive Palmdale",93550,6,3,3776,649900
"2297 Connell Avenue Simi Valley",93063,4,1,1826,885000
"541 Shasta Way Hemet",92543,2,1,912,255000
"1511 West Westmont Avenue Hemet",92543,2,2,1116,285000
"28422 Larchmont Lane Lake Arrowhead",92352,3,1,1920,445000
"321 Golden Lane Lake Arrowhead",92352,4,2,1380,499000
"27490 Meadow Bay Drive Lake Arrowhead",92352,4,3,3303,1625000
"5611 Kingman Drive Palmdale",93552,5,3,3026,550000
"3789 Luna Road Phelan",92371,3,4,3420,690000
"36354 Burnwell Court Palmdale",93550,4,2,2723,580000
"28824 Rise Court Santa Clarita",91350,2,2,1511,832058
"31418 Cll De Talar Bonsall",92003,5,4,4008,1938008
"779 Lords Lane Lake Arrowhead",92352,3,2,1400,355500
"616 Wellsley Drive Lake Arrowhead",92352,3,1,936,420000
"3554 Evening Canyon Road Oceanside",92056,3,2,1420,1100000
"1263 Palomino Court Hemet",92543,4,3,3239,925000
"6790 Natoma Avenue Hesperia",92345,4,2,2311,630000
"481 Bay View Court Lake Arrowhead",92352,4,3,3513,1750000
"10034 Barker Road Oak Hills",92344,2,2,1794,425000
"2970 Lancaster Road Carlsbad",92010,4,2,1724,1200000
"4652 Woodstock Street Carlsbad",92010,2,2,1435,915000
"1425 Honor Way Hemet",92543,3,2,1576,469000
"876 Breithorn Drive Lake Arrowhead",92352,3,2,1640,657200
"30745 Lakefront Drive Agoura Hills",91301,3,2,1665,962000
"727 Arrowhead Villa Road Lake Arrowhead",92352,2,1,686,384000
"28827 Rise Court Santa Clarita",91350,2,2,1809,879900
"13165 Connor Court Beaumont",92223,4,2,3088,545000
"35260 San Pablo Drive Yucaipa",92399,3,2,1320,241500
"7576 Sunset Road Phelan",92371,4,3,2358,570000
"37584 Brutus Way Beaumont",92223,4,3,3396,569000
"447 Bay View Drive Lake Arrowhead",92352,4,3,3400,1875000
"1410 Cottonwood Avenue San Jacinto",92582,2,1,1257,920000
"671 Community Drive Lake Arrowhead",92352,2,2,1226,469000
"5220 Sunburst Drive Palmdale",93552,3,2,1528,474900
"283 Loch Leven Road Lake Arrowhead",92352,3,2,1779,559000
"3646 Sky Haven Lane Oceanside",92056,2,2,1222,805000
"915 Raintree Place Vista",92084,5,2,1542,739000
"2743 East Ave S-12 Palmdale",93550,3,2,1888,485000
"36358 Lakepointe Lane Palmdale",93550,4,4,5036,1599999
"11372 Barbet Road Phelan",92371,3,2,1819,309000
"27467 Bayshore Drive Lake Arrowhead",92352,4,4,4380,1695000
"34845 Ave D Yucaipa",92399,2,1,1416,390000
"850 Nadelhorn Drive Lake Arrowhead",92352,3,3,1676,590000
"36090 Alicia Temecula",92592,7,6,4618,2850000
"30758 Lakefront Drive Agoura Hills",91301,4,2,1600,985000
"17814 Top Court Santa Clarita",91350,2,2,1679,864156
"864 Nadelhorn Drive Lake Arrowhead",92352,4,2,1768,599999
"4811 Argosy Lane Carlsbad",92008,2,2,1322,1120000
"634 Hillside Terrace Vista",92084,3,2,1268,525000
"27469 Bayshore Drive Lake Arrowhead",92352,3,3,3387,2395000
"1021 Teakwood Drive Lake Arrowhead",92352,5,3,2667,1399000
"593 Community Drive Lake Arrowhead",92352,3,2,1700,499000
"5679 Cochran Street Simi Valley",93063,3,2,1656,685000
"5679 Cochran Street Simi Valley",93063,3,2,1656,685000
"4613 Windstar Way Palmdale",93552,5,1,1706,460000
"35325 Bonita Drive Yucaipa",92399,3,2,1710,539900
"800 Smith Drive Vista",92084,3,2,1350,555000
"10722 Phelan Road Oak Hills",92344,3,2,1725,560000
"776 Ivy Lane Lake Arrowhead",92352,3,2,1110,335000
"27459 North Bay Road Lake Arrowhead",92352,4,4,3489,2999000
"23527 V�a Eliso Valencia",91355,3,2,1609,823450
"36756 Solvay Street Palmdale",93552,3,2,1416,468000
"4554 Hancock Circle Oceanside",92056,3,2,1658,895000
"1333 Memorial Avenue Hemet",92543,3,2,1576,459990
"2570 Tunrif Court Vista",92084,2,2,3059,2000000
"7111 Eagle Mountain Road Bonsall",92003,1,1,2329,1100000
"544 Community Drive Lake Arrowhead",92352,2,1,804,400000
"27615 Meadow Bay Drive Lake Arrowhead",92352,7,7,6051,5995000
"1444 Wild Pr Way Hemet",92543,4,3,2240,529000
"8936 Verde Street Phelan",92371,4,3,2302,670000
"1691 North Deodar Drive Beaumont",92223,4,2,2067,565000
"759 Ivy Lane Lake Arrowhead",92352,4,2,1828,670000
"36824 Pine Valley Court Palmdale",93552,3,2,1189,446000
"36806 Benedict Court Palmdale",93552,3,2,1127,430000
"1044 Sandalwood Drive Lake Arrowhead",92352,3,2,1532,600000
"709 Ivy Lane Lake Arrowhead",92352,3,2,1100,440000
"11 Mbm Lake Lake Arrowhead",92352,0,2,100,131000
"1260 Amberwood Drive Hemet",92543,2,2,1085,299000
"23651 V�a Corsa Valencia",91355,4,2,2029,1020000
"17816 Cirrus Drive Santa Clarita",91350,2,2,2382,1017956
"1326 Memorial Avenue Hemet",92543,4,3,2239,549990
"9707 East Ave S 4 Littlerock",93543,3,2,1335,485000
"27981 Lakes Edge Road Lake Arrowhead",92352,4,3,1546,720000
"28101 Foxlane Drive Canyon Country",91351,4,3,2330,940000
"17820 Cirrus Drive, Unit 210 Santa Clarita",91350,2,2,1679,845000
"1314 Memorial Avenue Hemet",92543,4,3,1898,509990
"4664 Meadow Drive Carlsbad",92010,4,4,2804,1560000
"25318 V�a Calinda Santa Clarita",91355,3,2,1435,840000
"36575 Calle Puerta Bonita Temecula",92592,7,4,4044,2412000
"34722 Shangri Lane Yucaipa",92399,2,2,1568,350000
"7219 Evening Star Rose Court Oak Hills",92344,4,3,3821,878000
"36745 James Place Palmdale",93550,3,3,2225,604990
"27487 North Bay Road Lake Arrowhead",92352,3,3,3200,819000
"36836 Meadowview Court Palmdale",93552,4,2,1327,459990
"25308 V�a Brasa Valencia",91355,5,3,2336,940000
"13133 Perkins Circle Beaumont",92223,4,3,3189,570000
"365 Mittry Lane Lake Arrowhead",92352,1,5,11400,9500000
"1100 Anza Avenue Vista",92084,3,2,1800,1015000
"1038 Douglas Street Calimesa",92320,3,2,1524,550000
"641 Ivy Lane Lake Arrowhead",92352,2,1,1104,434000
"24403 La Glorita Circle Newhall",91321,4,2,2040,880000
"25409 Stratford Drive Saugus",91350,3,2,1635,1000000
"36843 Hillcrest Drive Palmdale",93552,3,2,1528,432000
"745 Oakmont Lane Lake Arrowhead",92352,3,2,1080,415000
"13376 Bryant Street Yucaipa",92399,4,2,1451,580000
"856 Smith Drive Vista",92084,3,2,1656,700000
"36761 Clearwood Court Palmdale",93550,3,3,2225,510000
"5765 Lake Lindero Drive Agoura Hills",91301,3,3,1320,990000
"659 Gravo Place San Jacinto",92582,4,3,1815,480000
"31412 Broad Beach Road Malibu",90265,6,7,4974,27995000
"18218 Astro Court Canyon Country",91351,3,3,1946,929000
"356 Mittry Lane Lake Arrowhead",92352,3,3,1949,877500
"3102 Tourmaline Lane Palmdale",93550,3,2,1876,446200
"5243 Cisero Drive Palmdale",93552,4,2,1712,558500
"1435 Caprice Court Hemet",92543,3,2,1576,469320
"1425 Caprice Court Hemet",92543,4,3,1898,469990
"1200 West Montrose Avenue Hemet",92543,2,2,1564,327000
"1171 Pine Avenue San Jacinto",92582,3,1,1269,350000
"1457 Caprice Court Hemet",92543,4,3,1898,497820
"1445 Caprice Court Hemet",92543,4,3,2435,563000
"34614 Yale Drive Yucaipa",92399,4,3,2423,610000
"5135 Cisero Drive Palmdale",93552,3,2,1528,445000
"19545 Babington Street Canyon Country",91351,3,2,1598,829900
"27607 Glasser Avenue Canyon Country",91351,4,2,1642,799000
"36837 Regency Place Palmdale",93552,3,2,1528,455000
"2665 Wadsworth Street Carlsbad",92010,5,5,3897,2275000
"5819 Lake Lindero Drive Agoura Hills",91301,3,2,1526,914500
"7082 Eagle Mountain Road Bonsall",92003,4,4,4630,2700000
"25429 Avenida Cappela Valencia",91355,3,2,1429,820000
"7631 Rancho Amigos Road North Bonsall",92003,4,2,1988,900000
"5534 Salerno Drive Westlake Village",91362,4,2,1569,1065000
"1234 Klondike Drive Lake Arrowhead",92352,3,1,1056,549000
"15017 Autumn Court Hesperia",92345,3,2,1466,449900
"36659 Little Leaf Drive Palmdale",93550,3,2,1805,480000
"5557 Linden Court Palmdale",93552,3,2,1189,439000
"1450 Caprice Court Hemet",92543,3,2,1576,459990
"1438 Caprice Court Hemet",92543,4,3,2239,540320
"11967 Vista Way Yucaipa",92399,3,1,1036,500000
"1170 Klondike Drive Lake Arrowhead",92352,3,1,1225,565000
"36743 Silverspur Lane Palmdale",93550,3,2,1386,420000
"6084 Lake Lindero Drive Agoura Hills",91301,5,3,3620,1990000
"1286 Aleutian Drive Lake Arrowhead",92352,3,1,1590,579999
"361 Rainier Way Hemet",92543,2,2,1170,310000
"1141 Edgewood Lane Hemet",92543,2,2,1085,305000
"324 Mittry Drive Lake Arrowhead",92352,2,1,1392,569000
"27509 North Bay Road Lake Arrowhead",92352,4,2,3213,1545000
"1476 Airlift Street San Jacinto",92582,4,3,1953,506000
"369 Jasmine Lane Lake Arrowhead",92352,4,2,1366,445000
"1215 Tumbleweed Court Beaumont",92223,6,4,2923,750000
"24167 Avenida Crescenta Valencia",91355,4,3,2192,970000
"7326 Del Rosa Road Phelan",92371,3,2,2634,550000
"1027 Grass Valley Road Lake Arrowhead",92352,3,2,2530,765000
"5815 Braeloch Street Acton",93510,5,3,3246,840000
"36662 Santolina Drive Palmdale",93550,3,2,1707,465000
"1455 Spirit Street Hemet",92543,4,3,1898,477990
"23040 Hilse Lane Newhall",91321,3,2,1410,799999
"30810 Ferrara Court Westlake Village",91362,4,2,1569,1100000
"1219 Klondike Drive Lake Arrowhead",92352,3,1,1152,689000
"19730 Cottonwood Drive Canyon Country",91351,2,2,1311,290000
"1243 Klondike Drive Lake Arrowhead",92352,6,4,3536,975000
"5414 Shannon Valley Road Acton",93510,3,1,1525,899500
"661 San Juan Drive Hemet",92543,2,2,1726,225000
"653 Sunnyside Boulevard San Jacinto",92582,6,3,3581,583500
"1176 Aleutian Drive Lake Arrowhead",92352,3,2,1531,550000
"1213 Klondike Drive Lake Arrowhead",92352,3,2,1676,790000
"1247 West Monte Verde Drive Beaumont",92223,5,2,2524,610000
"994 Nadelhorn Drive Lake Arrowhead",92352,5,4,3689,1650000
"31800 Diamond View Lane Agua Dulce",91390,4,3,3616,2999999
"254 North Hamilton Avenue Hemet",92543,2,1,1000,279900
"1721 Stormy Lane Vista",92084,2,1,1168,625000
"29421 Vista Valley Drive Vista",92084,3,3,3692,2125000
"1424 Windrider Street San Jacinto",92582,4,3,1896,469000
"250 North Hamilton Avenue Hemet",92543,2,1,836,289000
"36908 Solvay Street Palmdale",93552,4,2,1289,450000
"384 Primrose Circle Lake Arrowhead",92352,4,3,2585,925000
"16628 Bermejo Street Canyon Country",91351,5,2,2173,1165000
"24133 Avenida Crescenta Valencia",91355,5,3,2336,920000
"35388 Emerald Court Yucaipa",92399,3,2,1460,500000
"278 Mittry Lane Lake Arrowhead",92352,3,1,1800,649000
"1214 Aleutian Drive Lake Arrowhead",92352,3,2,1344,500000
"646 Rainier Way South Hemet",92543,2,2,1812,360000
"640 Rainier Way South Hemet",92543,2,2,1483,333000
"1614 South Monte Verde Drive Beaumont",92223,4,3,2530,599000
"27866 Peninsula Drive Lake Arrowhead",92352,3,2,2266,1595000
"576 Kuffel Canyon Road Lake Arrowhead",92352,3,2,1560,585000
"5503 Verona Court Westlake Village",91362,4,2,1733,1179000
"5923 Lake Lindero Drive Agoura Hills",91301,3,2,1552,870000
"5744 Indian Pointe Drive Simi Valley",93063,4,4,4091,1160000
"37200 Glen Oaks Road Temecula",92592,6,4,3398,1795000
"30170 Disney Lane Vista",92084,4,3,3891,1640000
"25063 Hollyhock Court Stevenson Ranch",91381,4,3,2199,1250000
"1164 Brush Prairie Cove San Jacinto",92582,4,3,3001,549000
"1400 Monument Street Hemet",92543,4,3,1898,474990
"5736 Knightbridge Court Palmdale",93552,7,4,3757,640000
"673 Holly Drive Hemet",92543,2,2,1316,365000
"31478 Broad Beach Road Malibu",90265,3,4,1761,999000
"31478 Broad Beach Road, Unit 2 Malibu",90265,3,4,1761,1050000
"3460 Rich Field Drive Carlsbad",92010,4,4,2804,1600000
"30033 Enchanted Way Running Springs",92382,5,4,3312,552000
"24109 Avenida Crescenta Valencia",91355,4,2,1990,945000
"816 Fern Road Lake Arrowhead",92385,3,2,1422,710000
"3568 Normandy Circle Oceanside",92056,5,3,2455,1600000
"2405 Windwood Drive Palmdale",93550,4,3,1927,550000
"36924 Cobalt Street Palmdale",93552,4,3,1942,484500
"3191 Flanagan Drive Simi Valley",93063,3,2,1983,998888
"10938 Sunny Vista Road Victorville",92392,3,3,2560,625000
"13110 Kelly Street Beaumont",92223,4,2,3088,575000
"2229 Oak Haven Avenue Simi Valley",93063,3,2,1752,835000
"4884 Park Drive Carlsbad",92008,4,2,1998,1650000
"27913 Peninsula Drive South Lake Arrowhead",92352,5,5,4192,6500000
"38900 Ave Arriba Temecula",92592,4,4,3644,1779000
"4260 Avenue S4 E Palmdale Ca East Palmdale",93552,4,2,1485,479000
"815 Kalima Lane Hemet",92543,4,3,1852,499900
"7646 Topaz Avenue Oak Hills",92344,4,4,3568,1250000
"1104 Yukon Drive Lake Arrowhead",92352,4,3,1348,499000
"735 Oak Road Lake Arrowhead",92385,4,3,2400,995000
"36933 Solvay Street Palmdale",93552,4,3,1752,490000
"5185 Pesto Way Oak Park",91377,4,2,1984,1329000
"36900 James Place Palmdale",93550,3,2,1410,410000
"858 Glider Place San Jacinto",92582,5,3,2073,505000
"2232 Oak Haven Avenue Simi Valley",93063,3,2,1644,830000
"Restricted Address Phelan",92371,4,2,2594,715000
"38330 De Portola Road Temecula",92592,2,2,1200,2500000
"25322 Heather Vale Street Saugus",91350,4,2,2001,925000
"343 Savoy Court Oak Park",91377,5,2,2358,1500000
"3573 Hatfield Circle Oceanside",92056,5,3,2455,1569000
"31532 Victoria Point Road Malibu",90265,4,4,4419,13950000
"1132 Vista Montana San Jacinto",92582,3,2,1609,435000
"27832 Blue Sky Lane Canyon Country",91351,4,2,1311,335000
"31518 Anacapa View Drive Malibu",90265,6,4,5881,4995000
"20033 Cottonwood Drive Canyon Country",91351,3,2,1482,290000
"977 Willow Drive Hemet",92543,2,2,1263,365000
"37013 57th Street East Palmdale",93552,3,2,1113,480000
"15840 Sierra Highway Canyon Country",91390,2,2,1413,5500000
"19116 Olympic Crest Drive Canyon Country",91351,4,3,2732,1020000
"11820 2nd Street Yucaipa",92399,4,2,1733,820000
"947 Commonwealth Avenue Hemet",92543,4,2,4650,1000000
"256 Highway 173 Lake Arrowhead",92352,3,1,882,470000
"35145 Avenue East Yucaipa",92399,4,3,2357,899888
"19936 Canyon View Drive Canyon Country",91351,3,2,1640,344900
"135 North Palm Avenue Hemet",92543,2,1,1024,409900
"38627 Divot Drive Beaumont",92223,3,2,2701,590000
"1443 Sunswept Drive San Jacinto",92582,4,2,1662,475000
"3874 Kreuer Road Phelan",92371,4,3,2059,420000
"35145 Avenue Yucaipa Ca Yucaipa",92399,4,3,2357,899888
"31522 Broad Beach Road Malibu",90265,3,3,3326,6995000
"30139 Enchanted Way Running Springs",92382,4,3,2713,585000
"5234 Plateau Road Palmdale",93552,5,2,2756,546999
"1375 Oak Way Lake Arrowhead",92352,3,2,2814,739000
"19115 Olympic Crest Drive Canyon Country",91351,5,3,2981,1040000
"4260 East E Avenue Palmdale",93552,4,2,1485,479000
"2035 Camino Cantera Vista",92084,5,5,3208,1599999
"7255 Kingsley Avenue Hesperia",92345,2,1,1008,399000
"13026 Bowker Play Court Beaumont",92223,3,2,1652,499000
"27441 Alpen Drive Lake Arrowhead",92352,2,2,1530,975000
"3745 Noll Drive Palmdale",93550,3,5,1631,490000
"35039 Ave A Yucaipa",92399,2,1,896,385000
"18 East Vista Way Vista",92083,1,1,400,130000
"36905 Justin Court Palmdale",93550,4,3,1969,485000
"1768 Queens Way Vista",92084,3,2,1835,1120000
"13034 Bowker Play Court Beaumont",92223,5,3,2643,555000
"1811 Quartzite Court Palmdale",93550,4,3,1690,550000
"8014 Sierra Highway Agua Dulce",91390,3,2,1325,841500
"28449 Fresh Spring Lane Lake Arrowhead",92352,4,3,3416,1194000
"5395 Los Robles Drive Carlsbad",92008,3,2,1431,2800000
"31558 Victoria Point Road Malibu",90265,4,4,4195,9995000
"449 Clearwater Lane Lake Arrowhead",92352,4,3,2711,989000
"24075 Rotunda Road Valencia",91355,3,2,1769,900000
"1361 South Palm Avenue Hemet",92543,4,2,1588,465000
"839 Ridge Road Lake Arrowhead",92352,4,5,3517,3400000
"25370 Cariz Drive Valencia",91355,4,3,2266,985000
"11671 Indio Court Yucaipa",92399,2,1,1042,444900
"1170 North Palm Avenue Hemet",92543,4,3,3393,899900
"9810 Lilac Road Oak Hills",92344,3,2,2276,225500
"645 Lakeview Drive Palmdale",93551,5,4,3917,1099000
"378 Oleander Drive San Jacinto",92582,3,2,1546,485000
"1090 Nadelhorn Drive Lake Arrowhead",92352,3,2,1596,640000
"10617 E Avenue South Littlerock",93543,3,2,1890,330000
"37015 Sylvan Street Palmdale",93552,3,2,1167,440000
"35354 Sunlight Drive Yucaipa",92399,2,2,1141,400000
"11507 Deerfield Drive Yucaipa",92399,4,3,2606,690000
"829 West Fruitvale Avenue Hemet",92543,2,2,1063,417000
"6010 Mescallero Place Simi Valley",93063,3,2,1983,1055500
"10829 E Avenue South Littlerock",93543,3,1,1124,225000
"31627 Sea Level Drive Malibu",90265,2,1,1017,3450000
"1342 North Ramona Boulevard San Jacinto",92582,7,3,3100,825000
"27410 Bison Drive Lake Arrowhead",92352,3,2,2388,635000
"5415 El Arbol Drive Carlsbad",92008,4,3,1481,1975000
"405 Kuffel Canyon Road Lake Arrowhead",92352,3,2,1800,634900
"31630 Sea Level Drive Malibu",90265,4,6,3938,11250000
"37216 95th Street East Littlerock",93543,4,2,1771,420000
"427 Sugar Loaf Drive Palmdale",93551,4,3,3880,1099000
"403 Palm Avenue San Jacinto",92582,3,2,1367,475000
"37065 57th Street East Palmdale",93552,3,2,1189,450000
"27563 North Bay Road Lake Arrowhead",92352,4,3,3500,1480000
